Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),4,80.0,10.0,,,
2023-06-11 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,18.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,18.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,18.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),1,52.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),2,52.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),3,52.0,6.0,,,
2023-06-11 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),2,12.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-11 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),1,12.0,8.0,,,
2023-06-11 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),4,20.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),1,50.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),2,85.0,5.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),3,85.0,3.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),7,85.0,4.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),5,80.0,4.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),6,75.0,5.0,,,
2023-06-13 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,24.0,7.0,,,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,24.0,5.0,,,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,24.0,6.0,,,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,24.0,6.0,,,
2023-06-13 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,5,0.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,1,5.0,5.0,,,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,4,5.0,3.0,,,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,3,5.0,6.0,,,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,2,5.0,5.0,,,
2023-06-13 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),2,66.0,10.0,,,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),3,73.0,10.0,,,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),1,73.0,10.0,,,
2023-06-13 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,9.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,9.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,9.0,8.0,,,
2023-06-13 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,1,10.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,2,10.0,5.0,,,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,3,10.0,5.0,,,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,4,10.0,3.0,,,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,5,,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),3,15.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),4,55.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),5,55.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),6,55.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),1,55.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),2,55.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),5,45.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),1,52.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),4,52.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),3,52.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),2,52.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),4,20.0,8.0,,,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),3,20.0,7.0,,,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),2,20.0,5.0,,,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),1,10.0,12.0,,,
2023-06-15 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),2,14.0,5.0,,,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),1,10.0,10.0,,,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),3,10.0,10.0,,,
2023-06-15 18:00:00,Imported workout,3600,Hammer Curl (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),5,60.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),1,60.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),2,60.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),3,60.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),4,60.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Romanian Deadlift (Barbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),6,22.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),2,32.0,7.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),3,32.0,5.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),4,30.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),5,30.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),1,30.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),2,52.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),3,59.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),1,52.0,5.0,,,
2023-06-18 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,1,40.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,2,40.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,3,40.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,132.0,10.0,,,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,132.0,10.0,,,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,132.0,10.0,,,
2023-06-18 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),1,27.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),2,32.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),3,32.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Face Pull (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Bicep Curl (Cable),2,18.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-06-18 18:00:00,Imported workout,3600,Bicep Curl (Cable),1,23.0,8.0,,,
2023-06-18 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),4,20.0,10.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),1,30.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),2,32.0,7.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),3,32.0,7.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),5,32.0,5.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),6,30.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,20.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,22.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,22.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,22.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,22.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,4,0.0,6.0,,,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,3,0.0,6.0,,,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,2,0.0,6.0,,,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,5,0.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,1,0.0,6.0,,,
2023-06-20 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),3,66.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),2,66.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),1,73.0,8.0,,,
2023-06-20 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,5,14.0,5.0,,,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,4,14.0,5.0,,,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,3,14.0,4.0,,,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,2,14.0,3.0,,,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),5,15.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),4,65.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),3,65.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),1,65.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),2,65.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),6,65.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),5,52.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),1,52.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),4,52.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),3,52.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),2,52.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Seated Row (Machine),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,1,,5.0,,,
2023-06-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),3,20.0,8.0,,,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),2,20.0,6.0,,,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),1,20.0,7.0,,,
2023-06-22 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),5,20.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),4,60.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),3,85.0,5.0,,,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),2,85.0,4.0,,,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),1,85.0,3.0,,,
2023-06-26 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,18.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,22.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,22.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,22.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,22.0,8.0,,,
2023-06-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Chest Press (Machine),2,59.0,6.0,,,
2023-06-26 18:00:00,Imported workout,3600,Chest Press (Machine),Rest Timer,,,,90.0,
2023-06-26 18:00:00,Imported workout,3600,Chest Press (Machine),1,66.0,7.0,,,
2023-06-26 18:00:00,Imported workout,3600,Chest Press (Machine),Rest Timer,,,,90.0,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,1,,10.0,,,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,2,14.0,5.0,,,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,4,14.0,4.0,,,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,3,14.0,4.0,,,
2023-06-28 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-06-28 18:00:00,Imported workout,3600,Seated Row (Machine),1,52.0,8.0,,,
